3100010,2017-06-01 06:23:02,45.06628,7.462061,0,0,15,1,0,100
3100010,2017-06-01 06:23:02,45.06628,7.462061,0,0,15,1,0,100
3100010,2017-06-01 06:24:02,45.068394,7.463022,14,4,11,1,0,0
3100010,2017-06-01 06:25:02,45.070889,7.463576,1,0,11,1,0,700
3100010,2017-06-01 06:26:02,45.071091,7.46337,24,342,13,1,0,800
3100011,2017-06-01 06:26:12,45.071587,7.463006,31,286,11,1,4,800
3100011,2017-06-01 06:26:38,45.071438,7.460449,6,108,11,1,4,1000
3100011,2017-06-01 06:27:02,45.071415,7.460484,0,0,11,1,0,1000
3100011,2017-06-01 06:27:33,45.07143,7.460454,0,0,11,2,0,1000
3100011,2017-06-01 06:30:38,45.07143,7.460502,0,0,16,0,0,0
3100011,2017-06-01 06:31:38,45.072865,7.457946,24,32,10,1,0,300
3100011,2017-06-01 06:31:43,45.07312,7.457857,25,318,8,1,4,300
3100011,2017-06-01 06:32:38,45.076553,7.454155,47,42,8,1,0,900
3100012,2017-06-01 06:32:52,45.077465,7.455173,26,354,8,1,4,1000
3100012,2017-06-01 06:33:20,45.079575,7.456104,33,288,8,1,4,1300
3100012,2017-06-01 06:33:38,45.080383,7.452569,60,282,8,1,0,1600
3100012,2017-06-01 06:34:38,45.083946,7.452201,75,88,8,1,0,2400
3100012,2017-06-01 06:35:38,45.08437,7.468167,69,86,8,1,0,0
3100012,2017-06-01 06:36:38,45.084633,7.482105,46,76,8,1,0,4800
3100012,2017-06-01 06:36:41,45.084717,7.482438,53,70,8,1,4,4800
3100012,2017-06-01 06:37:38,45.083984,7.497959,77,116,12,1,0,6100
3100012,2017-06-01 06:38:38,45.083214,7.500014,53,118,11,1,0,6300
3100012,2017-06-01 06:39:25,45.081539,7.503636,62,72,8,1,3,6900
3100012,2017-06-01 06:39:38,45.082256,7.507509,103,74,8,1,0,7200
3100012,2017-06-01 06:40:38,45.084,7.531081,112,92,8,1,0,9100
3100012,2017-06-01 06:41:38,45.080811,7.548351,85,88,8,1,0,10500
3100012,2017-06-01 06:42:06,45.080357,7.549598,67,40,8,1,3,11000
3100012,2017-06-01 06:42:38,45.081165,7.551143,0,0,8,1,0,11200
3100012,2017-06-01 06:43:04,45.081612,7.55276,51,66,8,1,1,11300
3100012,2017-06-01 06:43:38,45.08353,7.55681,15,44,8,1,0,11700
3100012,2017-06-01 06:44:38,45.090122,7.565153,80,40,8,1,0,12700
3100012,2017-06-01 06:45:38,45.099049,7.579479,103,68,8,1,0,14200
3100012,2017-06-01 06:46:38,45.104286,7.598485,109,68,8,1,0,15800
3100012,2017-06-01 06:47:19,45.110054,7.613513,122,56,8,1,0,17200
3100012,2017-06-01 06:47:23,45.110573,7.614595,123,56,8,1,0,17300
3100014,2017-06-01 06:47:38,45.113396,7.620533,128,56,8,1,0,17800
3100014,2017-06-01 06:48:34,45.117565,7.637709,57,176,8,1,3,19400
3100014,2017-06-01 06:48:38,45.117226,7.637706,16,180,8,1,0,19400
3100014,2017-06-01 06:48:40,45.117191,7.637701,12,180,8,1,2,19500
3100014,2017-06-01 06:48:59,45.115688,7.637361,35,266,8,1,3,19600
3100014,2017-06-01 06:49:38,45.115749,7.635075,0,0,11,1,0,19800
3100014,2017-06-01 06:50:38,45.116982,7.634986,0,0,11,1,0,20000
3100014,2017-06-01 06:51:07,45.117004,7.634971,0,0,8,2,0,20000
3100014,2017-06-01 10:34:27,45.117012,7.634935,0,0,14,1,0,0
3100014,2017-06-01 10:35:16,45.115612,7.635643,28,76,8,1,4,100
3100014,2017-06-01 10:35:24,45.115643,7.636881,49,88,8,1,0,200
3100014,2017-06-01 10:35:32,45.115612,7.63772,19,124,8,1,2,200
3100014,2017-06-01 10:35:47,45.114922,7.637922,27,356,10,1,4,300
3100014,2017-06-01 10:36:22,45.11837,7.639105,61,98,8,1,3,700
3100014,2017-06-01 10:36:24,45.118359,7.639537,61,86,8,1,0,800
3100014,2017-06-01 10:36:44,45.120678,7.64157,71,64,13,1,3,1100
3100014,2017-06-01 10:37:24,45.125332,7.655741,130,64,13,1,0,2400
3100014,2017-06-01 10:38:24,45.128483,7.68285,114,82,13,1,0,4500
3100014,2017-06-01 10:39:24,45.132401,7.705797,105,64,8,1,0,6400
3100014,2017-06-01 10:40:24,45.136936,7.720798,106,66,13,1,0,7700
3100014,2017-06-01 10:41:21,45.131657,7.729622,90,24,11,1,4,9200
3100014,2017-06-01 10:41:24,45.132259,7.729981,84,28,8,1,0,9200
3100014,2017-06-01 10:42:24,45.141041,7.747149,104,54,8,1,0,10900
3100014,2017-06-01 10:43:24,45.143028,7.756805,26,160,9,1,0,12100
3100014,2017-06-01 10:43:41,45.142193,7.757621,24,174,9,1,3,12200
3100014,2017-06-01 10:44:24,45.14209,7.75786,22,106,9,1,0,12300
3100014,2017-06-01 10:44:48,45.141598,7.760233,32,182,9,1,3,12400
3100014,2017-06-01 10:44:52,45.141373,7.760682,39,98,9,1,4,12500
3100014,2017-06-01 10:45:05,45.141029,7.762027,19,174,9,1,2,12600
3100014,2017-06-01 10:45:22,45.139637,7.762023,39,96,9,1,4,12800
3100014,2017-06-01 10:45:24,45.139595,7.7623,39,104,9,1,0,12800
3100014,2017-06-01 10:45:45,45.139198,7.764639,0,0,9,1,2,13000
3100014,2017-06-01 10:46:15,45.139156,7.765697,24,46,9,1,4,13100
3100014,2017-06-01 10:46:24,45.140141,7.766043,39,18,10,1,0,13200
3100014,2017-06-01 10:46:35,45.140827,7.766225,8,312,9,1,2,13300
3100014,2017-06-01 10:46:47,45.140686,7.76571,22,192,9,1,4,13300
3100014,2017-06-01 10:47:08,45.139362,7.765127,3,0,10,1,2,13500
3100014,2017-06-01 10:47:24,45.139297,7.765154,1,0,10,1,0,13500
3100014,2017-06-01 10:48:24,45.139168,7.765073,0,0,15,2,0,13500
3100014,2017-06-01 11:54:35,45.139442,7.765578,0,0,21,1,0,0
3100014,2017-06-01 11:55:30,45.139542,7.761976,0,0,13,1,0,200
3100014,2017-06-01 11:56:30,45.140331,7.758755,0,0,9,1,0,500
3100014,2017-06-01 11:57:30,45.140678,7.758319,8,326,9,1,0,500
3100014,2017-06-01 11:58:30,45.140728,7.758215,0,0,9,1,0,500
3100014,2017-06-01 11:59:30,45.141048,7.757712,0,0,9,1,0,600
3100014,2017-06-01 12:00:30,45.141102,7.757627,15,300,9,1,0,600
3100014,2017-06-01 12:01:05,45.143013,7.757073,36,264,9,1,4,900
3100014,2017-06-01 12:01:12,45.143574,7.756969,49,28,9,1,3,900
3100014,2017-06-01 12:01:30,45.145729,7.758381,52,352,9,1,0,1200
3100014,2017-06-01 12:02:16,45.143764,7.750346,43,298,9,1,3,2000
3100014,2017-06-01 12:02:25,45.143208,7.749775,49,166,9,1,4,2100
3100014,2017-06-01 12:02:30,45.142567,7.749517,62,218,9,1,0,2100
3100014,2017-06-01 12:03:30,45.133984,7.732357,77,234,9,1,0,3800
3100014,2017-06-01 12:04:30,45.136765,7.719919,104,244,9,1,0,5000
3100014,2017-06-01 12:05:22,45.133816,7.706858,86,206,9,1,4,6200
3100014,2017-06-01 12:05:30,45.132298,7.704883,101,242,9,1,3,6400
3100014,2017-06-01 12:05:30,45.132298,7.704883,101,242,9,1,0,6400
3100014,2017-06-01 12:06:30,45.128151,7.678023,136,262,11,1,0,8600
3100014,2017-06-01 12:06:59,45.127201,7.66663,75,262,11,1,2,9500
3100014,2017-06-01 12:07:30,45.12534,7.655484,114,246,9,1,0,10400
3100014,2017-06-01 12:08:30,45.121956,7.639007,57,346,9,1,0,11900
3100014,2017-06-01 12:08:53,45.122746,7.638211,42,128,9,1,4,12100
3100014,2017-06-01 12:09:27,45.118664,7.638812,62,284,9,1,3,12700
3100014,2017-06-01 12:09:30,45.118843,7.638282,47,304,9,1,0,12700
3100014,2017-06-01 12:09:41,45.118591,7.637687,50,164,9,1,4,12800
3100014,2017-06-01 12:10:07,45.115692,7.637363,37,268,9,1,3,13200
3100014,2017-06-01 12:10:26,45.115753,7.635071,0,0,11,1,2,13300
3100014,2017-06-01 12:10:30,45.115768,7.635057,0,0,11,1,0,13300
3100014,2017-06-01 12:11:30,45.116764,7.635597,0,0,15,1,0,13500
3100014,2017-06-01 12:12:08,45.116779,7.635588,0,0,15,1,0,13500
3100014,2017-06-01 12:12:13,45.116783,7.635583,0,0,15,2,0,13500
3100014,2017-06-01 17:53:36,45.116714,7.635569,0,0,10,0,0,0
3100014,2017-06-01 17:54:37,45.115829,7.634972,11,178,9,1,0,100
3100014,2017-06-01 17:55:37,45.112915,7.637773,0,0,12,1,0,600
3100014,2017-06-01 17:56:28,45.112625,7.637404,35,278,9,1,3,600
3100014,2017-06-01 17:56:37,45.112751,7.635961,46,276,9,1,0,800
3100014,2017-06-01 17:57:37,45.113827,7.623538,75,274,8,1,0,1800
3100014,2017-06-01 17:58:05,45.114182,7.617701,37,266,12,1,4,2200
3100014,2017-06-01 17:58:37,45.115749,7.613769,41,310,8,1,0,2600
3100014,2017-06-01 17:59:14,45.117569,7.609951,33,188,7,1,4,3000
3100014,2017-06-01 17:59:37,45.115288,7.606986,59,222,7,1,0,3300
3100014,2017-06-01 18:00:37,45.109394,7.596529,55,234,7,1,0,4400
3100014,2017-06-01 18:01:02,45.108429,7.595324,38,102,8,1,4,4600
3100014,2017-06-01 18:01:06,45.10812,7.595731,50,152,7,1,3,4600
3100014,2017-06-01 18:01:37,45.104088,7.596218,54,224,7,1,0,5100
3100014,2017-06-01 18:02:37,45.102543,7.591516,10,248,8,1,0,5500
3100014,2017-06-01 18:03:37,45.101097,7.586329,47,248,7,1,0,6000
3100014,2017-06-01 18:04:37,45.097008,7.573755,63,228,7,1,0,7100
3100014,2017-06-01 18:05:37,45.087231,7.561208,95,220,8,1,0,8500
3100014,2017-06-01 18:06:37,45.081104,7.54655,88,276,7,1,0,10000
3100014,2017-06-01 18:07:37,45.084206,7.529058,108,272,7,1,0,11400
3100014,2017-06-01 18:08:37,45.082527,7.507022,61,286,7,1,0,13200
3100014,2017-06-01 18:08:40,45.082783,7.506458,63,308,7,1,3,13200
3100014,2017-06-01 18:08:48,45.082741,7.505006,65,230,7,1,4,13400
3100014,2017-06-01 18:09:00,45.082207,7.502837,61,296,8,1,3,13600
3100014,2017-06-01 18:09:37,45.08342,7.49949,0,0,9,1,0,13800
3100015,2017-06-01 18:10:14,45.083374,7.498981,21,206,9,1,4,13900
3100015,2017-06-01 18:10:37,45.083263,7.498805,2,304,9,1,0,13900
3100015,2017-06-01 18:11:13,45.083267,7.498797,0,0,14,2,0,13900
3100015,2017-06-01 18:13:11,45.083157,7.498942,0,0,21,1,0,0
3100015,2017-06-01 18:14:09,45.084003,7.498024,57,296,11,1,0,100
3100015,2017-06-01 18:15:09,45.084946,7.48224,51,288,7,1,0,1300
3100015,2017-06-01 18:15:14,45.084919,7.481329,59,250,7,1,4,1400
3100015,2017-06-01 18:16:09,45.084454,7.466623,73,266,8,1,0,2600
3100015,2017-06-01 18:16:31,45.084373,7.462125,48,244,10,1,4,2900
3100015,2017-06-01 18:17:09,45.084057,7.4514,81,268,7,1,0,3800
3100015,2017-06-01 18:17:27,45.083805,7.448596,36,150,10,1,4,4000
3100015,2017-06-01 18:17:47,45.081551,7.449173,49,118,9,1,4,4300
3100015,2017-06-01 18:18:09,45.080242,7.453442,64,106,9,1,0,4700
3100015,2017-06-01 18:18:28,45.079067,7.456117,46,204,14,1,3,4900
3100015,2017-06-01 18:19:07,45.075413,7.453598,45,88,9,1,4,5500
3100015,2017-06-01 18:19:09,45.075386,7.45394,51,100,9,1,0,5500
3100015,2017-06-01 18:20:09,45.069347,7.457541,1,0,9,1,0,6300
3100015,2017-06-01 18:20:38,45.069504,7.460678,31,188,10,1,3,6600
3100015,2017-06-01 18:20:47,45.068867,7.460818,27,128,10,1,4,6600
3100015,2017-06-01 18:21:09,45.068291,7.462526,28,64,13,1,0,6800
3100015,2017-06-01 18:21:15,45.068184,7.462961,26,148,10,1,3,6900
3100015,2017-06-01 18:21:30,45.067425,7.46265,28,156,10,1,4,6900
3100015,2017-06-01 18:22:09,45.066254,7.462118,5,226,10,1,0,7100
3100015,2017-06-01 18:22:32,45.065762,7.462153,19,210,38,1,0,7200
3100015,2017-06-02 16:41:25,45.066792,7.462328,12,56,14,1,0,100
3100015,2017-06-02 16:41:25,45.066792,7.462328,12,56,14,1,0,100
3100015,2017-06-02 16:41:29,45.066475,7.461879,20,58,14,1,0,200
3100015,2017-06-02 16:42:07,45.06818,7.462615,23,326,11,1,4,400
3100015,2017-06-02 16:42:23,45.068897,7.463925,34,54,13,1,0,500
3100015,2017-06-02 16:43:23,45.070698,7.463497,0,0,12,1,0,800
3100015,2017-06-02 16:43:43,45.071465,7.463054,31,296,12,1,4,900
3100015,2017-06-02 16:44:18,45.07328,7.460487,31,264,15,1,4,1200
3100015,2017-06-02 16:44:23,45.073223,7.45989,35,258,11,1,0,1300
3100015,2017-06-02 16:45:23,45.075504,7.452968,35,294,11,1,0,1900
3100015,2017-06-02 16:45:27,45.075809,7.453126,41,44,10,1,3,2000
3100015,2017-06-02 16:45:47,45.077473,7.455122,26,358,10,1,4,2200
3100015,2017-06-02 16:46:11,45.079575,7.456091,35,292,10,1,4,2500
3100015,2017-06-02 16:46:23,45.080101,7.454035,59,284,10,1,0,2600
3100015,2017-06-02 16:47:10,45.083469,7.448617,46,358,10,1,0,3300
3100015,2017-06-02 16:47:23,45.083942,7.449869,59,90,10,1,0,3400
3100015,2017-06-02 16:48:10,45.084225,7.463289,59,74,10,1,4,4500
3100015,2017-06-02 16:48:23,45.084335,7.466614,78,86,10,1,0,4700
3100015,2017-06-02 16:49:23,45.084724,7.482485,56,72,10,1,4,6000
3100015,2017-06-02 16:49:23,45.084724,7.482485,56,72,10,1,0,6000
3100015,2017-06-02 16:50:23,45.083797,7.49839,48,114,12,1,0,7300
3100015,2017-06-02 16:51:23,45.082901,7.500753,50,118,12,1,0,7500
3100015,2017-06-02 16:52:03,45.081505,7.503478,65,74,10,1,3,8100
3100015,2017-06-02 16:52:23,45.082809,7.510406,127,72,10,1,0,8700
3100015,2017-06-02 16:53:23,45.083267,7.537243,118,108,10,1,0,10800
3100015,2017-06-02 16:54:23,45.075474,7.547246,91,190,11,1,0,12200
3100015,2017-06-02 16:55:23,45.056877,7.544538,144,166,10,1,0,14300
3100015,2017-06-02 16:56:23,45.040245,7.559338,144,110,10,1,0,16700
3100015,2017-06-02 16:57:23,45.032169,7.587984,140,124,10,1,0,19100
3100015,2017-06-02 16:58:23,45.01355,7.603274,141,148,10,1,0,21500
3100015,2017-06-02 16:59:23,45.006855,7.618089,51,350,10,1,0,23300
3100015,2017-06-02 16:59:28,45.007431,7.618365,52,36,10,1,3,23300
3100015,2017-06-02 17:00:23,45.013252,7.624885,38,22,10,1,0,24100
3100015,2017-06-02 17:00:23,45.013252,7.624885,38,22,10,1,4,24100
3100015,2017-06-02 17:01:23,45.015892,7.627773,0,0,11,1,0,24500
3100015,2017-06-02 17:02:23,45.019325,7.631622,0,0,12,1,0,25000
3100015,2017-06-02 17:03:23,45.021927,7.634608,6,40,10,1,0,25400
3100015,2017-06-02 17:04:23,45.0224,7.636039,37,116,10,1,0,25500
3100015,2017-06-02 17:05:23,45.018661,7.643219,0,0,11,1,0,26300
3100015,2017-06-02 17:06:08,45.018887,7.643983,45,24,11,1,4,26300
3100015,2017-06-02 17:06:23,45.020451,7.644965,40,24,11,1,0,26500
3100015,2017-06-02 17:06:52,45.023052,7.646936,20,110,11,1,3,26800
3100015,2017-06-02 17:07:23,45.021999,7.650067,0,0,10,1,0,27100
3100015,2017-06-02 17:08:23,45.01915,7.658522,58,108,10,1,0,27900
3100015,2017-06-02 17:09:23,45.017902,7.665082,0,0,14,1,0,28400
3100015,2017-06-02 17:10:23,45.017891,7.665101,0,0,10,1,0,28400
3100015,2017-06-02 17:11:23,45.022617,7.667418,53,16,16,1,0,29000
3100015,2017-06-02 17:12:34,45.02594,7.666678,6,0,18,1,0,29600
3100015,2017-06-02 17:13:34,45.030888,7.662416,42,26,11,1,0,30400
3100015,2017-06-02 17:14:34,45.03577,7.665498,24,30,10,1,0,30900
3100015,2017-06-02 17:15:34,45.035931,7.666255,0,0,10,1,0,31000
3100015,2017-06-02 17:16:31,45.035934,7.666237,0,0,10,2,0,31000
3100015,2017-06-02 20:39:49,45.035927,7.666304,0,0,9,0,0,0
3100015,2017-06-02 20:40:50,45.036148,7.668178,20,110,12,1,0,100
3100015,2017-06-02 20:41:50,45.032963,7.667483,17,192,12,1,0,500
3100015,2017-06-02 20:42:50,45.028027,7.665812,42,194,10,1,0,1000
3100015,2017-06-02 20:43:07,45.026768,7.66573,32,98,11,1,4,1200
3100015,2017-06-02 20:43:22,45.026123,7.666937,31,196,9,1,3,1300
3100015,2017-06-02 20:43:50,45.023479,7.665819,28,194,17,1,0,1600
3100015,2017-06-02 20:44:50,45.022015,7.663243,26,196,11,1,0,1900
3100015,2017-06-02 20:45:50,45.019211,7.659195,53,284,12,1,0,2600
3100015,2017-06-02 20:46:50,45.020763,7.653981,44,294,11,1,0,3000
3100015,2017-06-02 20:47:50,45.023216,7.646996,45,296,12,1,0,3600
3100015,2017-06-02 20:48:50,45.025902,7.639401,0,0,11,1,0,4300
3100015,2017-06-02 20:49:50,45.023609,7.636151,30,222,11,1,0,4600
3100015,2017-06-02 20:50:50,45.018753,7.630531,52,218,11,1,0,5400
3100015,2017-06-02 20:51:50,45.016495,7.628017,0,0,9,1,0,5700
3100015,2017-06-02 20:52:50,45.012367,7.623332,55,218,8,1,0,6300
3100015,2017-06-02 20:53:33,45.008892,7.618866,43,294,8,1,3,6800
3100015,2017-06-02 20:53:50,45.009682,7.615033,82,276,9,1,0,7100
3100015,2017-06-02 20:54:50,45.018841,7.600678,110,336,9,1,0,8800
3100015,2017-06-02 20:55:50,45.032681,7.587176,119,298,8,1,0,10700
3100015,2017-06-02 20:56:50,45.039185,7.563754,118,290,9,1,0,12700
3100015,2017-06-02 20:57:50,45.050926,7.546788,116,346,8,1,0,14700
3100015,2017-06-02 20:58:50,45.068176,7.545198,127,12,8,1,0,16700
3100015,2017-06-02 20:59:50,45.079323,7.550614,55,46,8,1,0,18000
3100015,2017-06-02 21:00:05,45.080986,7.548772,76,266,12,1,4,18400
3100015,2017-06-02 21:00:50,45.083038,7.538444,76,290,10,1,0,19200
3100015,2017-06-02 21:01:50,45.084671,7.51798,101,262,10,1,0,20800
3100015,2017-06-02 21:02:37,45.082718,7.504992,56,230,10,1,4,21900
3100015,2017-06-02 21:02:50,45.082157,7.503036,46,294,10,1,0,22100
3100015,2017-06-02 21:03:50,45.084953,7.49122,75,288,12,1,0,23100
3100015,2017-06-02 21:04:32,45.084911,7.481321,53,250,10,1,4,23900
3100015,2017-06-02 21:04:50,45.084743,7.47727,64,266,10,1,0,24200
3100015,2017-06-02 21:05:50,45.084457,7.463,44,286,10,1,0,25300
3100015,2017-06-02 21:05:56,45.084412,7.462206,51,248,10,1,4,25400
3100015,2017-06-02 21:06:50,45.084126,7.448877,32,286,10,1,0,26400
3100015,2017-06-02 21:06:59,45.083824,7.448612,30,140,10,1,4,26500
3100015,2017-06-02 21:07:21,45.081619,7.449136,43,116,10,1,4,26700
3100015,2017-06-02 21:07:50,45.080048,7.454257,54,106,11,1,0,27200
3100015,2017-06-02 21:08:08,45.079098,7.456145,40,202,11,1,3,27400
3100015,2017-06-02 21:08:50,45.075436,7.453107,31,114,9,1,0,27800
3100015,2017-06-02 21:08:54,45.075401,7.453604,38,86,9,1,4,27900
3100015,2017-06-02 21:09:50,45.071342,7.45764,43,196,9,1,0,28500
3100015,2017-06-02 21:10:44,45.069565,7.460692,26,190,9,1,3,29000
3100015,2017-06-02 21:10:50,45.069111,7.460559,27,184,9,1,0,29100
3100015,2017-06-02 21:11:36,45.06741,7.462646,26,158,10,1,4,29400
3100015,2017-06-02 21:11:50,45.066563,7.462797,21,236,9,1,0,29500
3100015,2017-06-02 21:12:50,45.065716,7.4622,9,0,36,1,0,29600
3100015,2017-06-03 07:36:32,45.066425,7.462263,3,0,12,1,0,0
3100015,2017-06-03 07:36:32,45.066425,7.462263,3,0,12,1,0,0
3100015,2017-06-03 07:36:33,45.06641,7.462325,15,50,22,1,0,0
3100015,2017-06-03 07:37:28,45.068584,7.465496,35,338,11,1,4,400
3100015,2017-06-03 07:37:31,45.068867,7.465344,38,338,11,1,0,400
3100015,2017-06-03 07:38:31,45.069481,7.46488,0,0,10,1,0,500
3100015,2017-06-03 07:39:31,45.070812,7.463546,0,0,9,1,0,700
3100015,2017-06-03 07:40:18,45.072872,7.464206,29,312,9,1,4,900
3100015,2017-06-03 07:40:31,45.074196,7.463192,55,312,10,1,0,1100