lng,lat,pippo
7.665134,45.072945,156
7.66623,45.079288,5769
7.665773,45.079735,1037
7.666122,45.078579,3100
7.66621,45.077503,1105
7.664198,45.079514,5258
7.666302,45.078999,16536
7.666866,45.079647,1994
7.66578,45.07906,77
7.666296,45.077885,516
7.667102,45.077549,435
7.666504,45.078838,243
7.67014,45.028831,2487
7.669683,45.027893,659
7.670458,45.027012,284
7.669542,45.027725,5676
7.670023,45.028416,660
7.670603,45.026978,96
7.670542,45.029465,37
7.667905,45.027458,3971
7.670719,45.027607,492
7.667515,45.029381,8513
7.670745,45.027451,243
7.669705,45.027496,373
7.667689,45.02916,1936
7.66854,45.028625,4862
7.670042,45.034286,1194
7.66803,45.032871,1081
7.668655,45.034325,103
7.669315,45.034115,262
7.669663,45.032928,570
7.66831,45.033115,543
7.66796,45.033375,5126
7.667554,45.032917,613
7.668167,45.032726,128
7.67037,45.033955,408
7.668693,45.033779,22
7.667389,45.0326,545
7.669548,45.034073,1144
7.66985,45.03735,468
7.670647,45.038578,444
7.667927,45.038036,92
7.668967,45.039543,453
7.667744,45.038364,1449
7.667528,45.038509,5258
7.668364,45.039234,616
7.668308,45.039104,42
7.668645,45.038467,4616
7.67053,45.038662,291
7.667436,45.038967,3384
7.669802,45.053894,25
7.669047,45.052334,145
7.670488,45.053986,4075
7.667693,45.053452,41
7.669372,45.053131,1141
7.668091,45.054184,665
7.667695,45.052849,202
7.668324,45.05405,609
7.670105,45.052807,298
7.668826,45.054699,27470
7.670258,45.052723,29555
7.670387,45.052792,2963
7.670742,45.054428,594
7.669855,45.053768,25
7.669013,45.052353,263
7.668143,45.056446,374
7.668812,45.057117,9585
7.668476,45.055134,1446
7.669765,45.056293,202
7.668797,45.055672,2045
7.668969,45.055645,1720
7.667922,45.055759,4085
7.667625,45.056946,2588
7.670587,45.054893,9972
7.66921,45.055042,400
7.670199,45.054745,254
7.670068,45.059319,686
7.66942,45.058113,881
7.668001,45.059391,99
7.669229,45.058144,691
7.667521,45.057537,229
7.667723,45.059029,543
7.66927,45.057747,743
7.668473,45.057953,2676
7.669651,45.058876,2997
7.670558,45.057884,4546
7.667593,45.059299,7617
7.668163,45.058575,124
7.670095,45.058643,390
7.670362,45.058498,54
7.668015,45.057617,87
7.670035,45.058674,207
7.667659,45.059467,1465
7.669535,45.059265,2154
7.667465,45.057747,192
7.670372,45.059555,4273
7.669161,45.057583,1936
7.669029,45.058304,1383
7.67026,45.060749,381
7.667483,45.060253,158
7.669287,45.06052,325
7.669854,45.06189,12665
7.670561,45.061695,4159
7.669667,45.061039,9529
7.668619,45.062092,342
7.670259,45.059807,12626
7.669907,45.061947,399
7.667938,45.061367,288
7.668204,45.061668,634
7.670398,45.062012,109
7.669303,45.060352,5017
7.670543,45.062241,1338
7.66948,45.060326,176
7.670148,45.061695,581
7.66883,45.060673,14824
7.667986,45.060123,3760
7.670746,45.062138,927
7.669844,45.063038,29546
7.668036,45.064037,700
7.670332,45.064449,528
7.668838,45.06271,513
7.669743,45.063187,581
7.668917,45.062489,328
7.670608,45.062302,495
7.670184,45.063038,671
7.668699,45.062695,519
7.669221,45.063713,689
7.669215,45.063324,403
7.669969,45.063309,636
7.669036,45.065273,566
7.667985,45.066669,255
7.66924,45.066456,3184
7.670736,45.066223,716
7.6686,45.065224,241
7.669465,45.066154,128
7.669285,45.066551,599
7.667624,45.064976,267
7.668128,45.066708,477
7.670177,45.065067,694
7.669631,45.066212,1069
7.669119,45.066208,657
7.669615,45.068085,686
7.668721,45.069202,1394
7.669806,45.067829,708
7.668451,45.067444,2069
7.668211,45.067448,22454
7.667884,45.069302,561
7.667771,45.069611,372
7.670019,45.069664,124
7.669975,45.069733,99
7.669357,45.069481,7041
7.670636,45.069683,2980
7.670625,45.068756,154
7.667918,45.069443,1902
7.67034,45.068436,1581
7.668206,45.067616,7881
7.668255,45.067337,568
7.668852,45.068901,402
7.669874,45.067966,7066
7.669838,45.070843,612
7.669432,45.071667,511
7.668205,45.07093,374
7.66863,45.070301,177
7.670187,45.071968,363
7.668092,45.070026,727
7.668383,45.070564,387
7.668464,45.072128,531
7.669033,45.070778,303
7.66913,45.071251,505
7.669666,45.072372,8438
7.668297,45.071316,644
7.668673,45.071167,573
7.668687,45.079815,375
7.669305,45.079872,347
7.670007,45.077446,6278
7.667722,45.078438,30
7.668965,45.079662,32
7.669023,45.079422,1424
7.668219,45.078053,50
7.668932,45.079155,35
7.668904,45.079464,1245
7.668382,45.077602,2526
7.670434,45.078522,6328
7.670094,45.100956,585
7.669772,45.101959,12821
7.66833,45.102253,441
7.667808,45.101582,562
7.669218,45.101898,696
7.668925,45.101585,580
7.668916,45.101784,589
7.670541,45.102325,2155
7.670073,45.100407,29706
7.670632,45.100513,1413
7.667359,45.101448,47
7.669855,45.101246,448
7.672437,45.033722,65
7.672973,45.033596,508
7.671143,45.033211,5150
7.671649,45.03434,468
7.672878,45.034195,620
7.672966,45.034306,2076
7.67323,45.034443,240
7.672125,45.032764,503
7.671282,45.032814,5835
7.672793,45.034161,498
7.673238,45.033989,58
7.672895,45.033489,159
7.672169,45.034302,379
7.671603,45.034378,486
7.673258,45.034298,157
7.671716,45.032372,3810
7.672692,45.033497,493
7.6732,45.034012,59
7.672974,45.034317,881
7.67279,45.033672,476
7.673285,45.034061,35
7.672415,45.03532,3839
7.672357,45.036865,4192
7.671607,45.034908,325
7.672658,45.036369,103
7.672433,45.036545,397
7.67393,45.036674,626
7.672551,45.035042,5495
7.672455,45.035843,36
7.672304,45.035995,32
7.671614,45.035034,2320
7.671574,45.034649,515
7.672801,45.036053,291
7.67241,45.034641,698
7.672464,45.040203,545
7.67174,45.040371,5333
7.672827,45.03965,551
7.67176,45.039902,2465
7.6713,45.039864,5671
7.671402,45.041714,12924
7.673564,45.040363,530
7.67182,45.041576,345
7.670789,45.040932,372
7.671277,45.04071,179
7.671157,45.040489,291
7.670937,45.061607,984
7.672342,45.061146,697
7.673244,45.062103,1936
7.672988,45.060822,16838
7.671356,45.061382,1183
7.671948,45.061974,1382
7.673333,45.062267,15921
7.673214,45.06068,297
7.67089,45.061039,585
7.672397,45.062248,424
7.674066,45.060509,32
7.673513,45.059998,5695
7.67141,45.060535,4130
7.670781,45.062164,10981
7.672307,45.061543,9105
7.673315,45.060928,24
7.673218,45.063622,418
7.672297,45.064301,335
7.671765,45.062416,1556
7.671645,45.064499,561
7.672873,45.064045,586
7.671011,45.063267,506
7.673282,45.063797,486
7.671257,45.06319,319
7.671835,45.063339,10687
7.672646,45.062965,1752
7.67328,45.064125,629
7.671787,45.062366,5420
7.673234,45.064022,657
7.672242,45.063683,4717
7.673166,45.063293,604
7.673563,45.06435,256
7.671521,45.06332,225
7.673281,45.063343,41
7.670918,45.066345,4069
7.671947,45.065437,843
7.672749,45.065063,256
7.672465,45.067005,76
7.671167,45.066788,539
7.672785,45.067165,7110
7.672235,45.066624,481
7.671205,45.064816,469
7.673732,45.065788,630
7.671436,45.066963,654
7.672326,45.064812,577
7.672101,45.065422,4481
7.672609,45.065708,52
7.67325,45.07048,2748
7.671134,45.071537,502
7.671359,45.069885,118
7.672057,45.070778,1389
7.673753,45.071781,4063
7.67173,45.07106,49
7.671925,45.070141,239
7.670824,45.07032,410
7.673608,45.071609,433
7.674068,45.071651,17126
7.672315,45.070339,4959
7.671759,45.072178,603
7.673127,45.071804,588
7.672777,45.086449,1431
7.671575,45.085316,25194
7.67128,45.086575,6857
7.671549,45.085888,8305
7.671679,45.085213,142
7.6714,45.087254,581
7.671846,45.087193,226
7.67218,45.085014,160
7.67137,45.086475,2554
7.670922,45.087463,558
7.672585,45.087162,2470
7.673373,45.091286,407
7.671192,45.091694,1431
7.673365,45.091248,569
7.671949,45.091675,517
7.673318,45.090836,574
7.672421,45.092037,2398
7.673169,45.090305,11485
7.672339,45.091415,141
7.672128,45.090519,170
7.672468,45.0914,480
7.673356,45.09137,651
7.672222,45.091461,422
7.673043,45.090893,280
7.674767,45.037167,561
7.674863,45.038052,568
7.675549,45.037617,361
7.675867,45.038502,295
7.675588,45.038391,43
7.675968,45.038651,507
7.675487,45.038231,526
7.676307,45.038097,782
7.675029,45.038517,522
7.675869,45.038513,640
7.675549,45.037918,414
7.675896,45.038441,87
7.674767,45.038151,512
7.674891,45.038574,500
7.675096,45.038101,562
7.676077,45.037849,340
7.675172,45.037933,682
7.67607,45.039845,127
7.67628,45.041618,120
7.675981,45.041748,32
7.674961,45.041878,544
7.67601,45.039997,447
7.674603,45.041897,28
7.676229,45.040058,538
7.675905,45.039642,323
7.675669,45.041237,685
7.675526,45.040794,488
7.675008,45.039837,543
7.676023,45.040009,187
7.674404,45.042252,55
7.677456,45.044289,1932
7.67727,45.04266,252
7.675159,45.044056,8408
7.675372,45.042992,266
7.674257,45.042343,2322
7.676063,45.04298,633
7.675092,45.042732,46
7.675638,45.044083,6606
7.676569,45.044224,6139
7.676404,45.043995,10008
7.676081,45.04324,747
7.677486,45.043003,3500
7.677297,45.043087,234
7.674275,45.043133,6437
7.676727,45.043442,2667
7.676,45.043964,8415
7.674202,45.043007,889
7.674725,45.051804,3304
7.674706,45.051933,4073
7.67755,45.051746,2802
7.67577,45.05064,16453
7.676456,45.051678,270
7.676437,45.052013,7009
7.677008,45.051392,11487
7.67628,45.050667,5452
7.677042,45.051155,175
7.675973,45.049747,5272
7.674955,45.051788,324
7.676228,45.051823,223
7.677379,45.05006,660
7.675966,45.051319,24299
7.676388,45.050007,7237
7.676933,45.049835,492
7.675765,45.050297,68
7.676692,45.053101,5531
7.676367,45.052223,102
7.67677,45.052475,292
7.676252,45.052399,15678
7.675552,45.053318,33396
7.67529,45.053024,20646
7.676295,45.053043,8268
7.67587,45.05238,4270
7.675287,45.053116,51
7.675719,45.053154,3423
7.676907,45.054661,76
7.675433,45.053265,1641
7.675817,45.066994,612
7.675308,45.065281,287
7.67741,45.067295,5777
7.675627,45.066956,484
7.675724,45.067314,6942
7.675788,45.066921,5243
7.675971,45.066456,1326
7.675848,45.0653,9640
7.675758,45.067081,92
7.675202,45.066944,14187
7.677143,45.067215,3063
7.676379,45.065849,11595
7.677102,45.067059,36525
7.677541,45.067154,7239
7.674823,45.067039,992
7.676202,45.066422,7590
7.676755,45.067081,3491
7.674532,45.066921,517
7.676378,45.067173,587
7.676765,45.069004,295
7.677312,45.067364,1308
7.675862,45.067539,5736
7.677137,45.068127,383
7.674428,45.068302,906
7.675151,45.068043,3892
7.676339,45.067436,25745
7.677484,45.068001,245
7.675472,45.067562,526
7.677296,45.069054,252
7.675734,45.069061,112
7.676212,45.068878,1424
7.674455,45.068909,92
7.674819,45.069382,644
7.67648,45.067474,506
7.676385,45.06739,9481
7.674936,45.073418,2215
7.677034,45.073364,112
7.675623,45.073673,7654
7.674392,45.073612,5175
7.677482,45.074783,5517
7.67658,45.072529,521
7.674455,45.074131,2326
7.675588,45.073624,3645
7.675719,45.07436,832
7.67594,45.073345,610
7.677353,45.072777,1150
7.676372,45.073433,4251
7.674794,45.072876,169
7.6764,45.073639,112
7.676373,45.073502,128
7.674395,45.072384,9884
7.674719,45.073059,328
7.676772,45.077206,34
7.675568,45.076347,60
7.676183,45.075424,647
7.675614,45.076977,1506
7.676025,45.076931,6550
7.675658,45.076206,311
7.676854,45.077099,436
7.674693,45.075573,4791
7.677145,45.077091,214
7.675469,45.076542,129
7.676993,45.075417,675
7.675392,45.075325,225
7.676956,45.077759,399
7.677539,45.077549,4161
7.675207,45.079098,1126
7.675416,45.07806,178
7.674533,45.07983,511
7.6752,45.079685,559
7.675548,45.078178,25
7.674482,45.079777,540
7.67729,45.077877,292
7.675376,45.078064,578
7.677093,45.078598,409
7.674445,45.078159,865
7.674581,45.07885,185
7.674271,45.077656,2611
7.674983,45.077599,161
7.67483,45.079536,239
7.675156,45.077774,126
7.675165,45.094997,289
7.6774,45.093887,1689
7.676497,45.094795,96
7.677485,45.094833,1246
7.674923,45.09491,2661
7.675916,45.092819,13546
7.675601,45.093204,191
7.676178,45.092838,4233
7.676116,45.093491,1069
7.674816,45.093811,148
7.676106,45.092693,12497
7.676187,45.093681,334
7.676472,45.093506,3341
7.677578,45.094666,151
7.67702,45.097343,9853
7.675202,45.096569,1546
7.677345,45.096622,227
7.674745,45.096443,140
7.676171,45.096066,129
7.67594,45.096207,273
7.675505,45.097561,1475
7.674845,45.096748,36
7.675952,45.097141,1758
7.676999,45.096943,12766
7.674222,45.095398,1132
7.675319,45.097206,675
7.675035,45.098274,891
7.6751,45.098038,246
7.676728,45.098824,12818
7.676853,45.09993,1577
7.674275,45.099827,426
7.677521,45.098175,297
7.674246,45.099834,591
7.677547,45.099369,275
7.67703,45.097706,182
7.674237,45.097744,2905
7.677041,45.099178,6158
7.674464,45.100723,586
7.677457,45.101345,2392
7.674925,45.1017,12462
7.676128,45.100491,479
7.675145,45.101414,5785
7.675353,45.100601,82
7.677015,45.101177,850
7.677595,45.102184,697
7.677526,45.101692,621
7.675532,45.101395,302
7.674883,45.101261,1106
7.680218,45.047535,562
7.680211,45.049103,522
7.678353,45.048695,4994
7.678137,45.049576,7075
7.679848,45.048672,374
7.679266,45.048542,556
7.678504,45.047279,778
7.677937,45.04813,152
7.679648,45.048409,19839
7.678297,45.048847,3735
7.678182,45.04903,720
7.678507,45.04821,433
7.678695,45.048473,190
7.679112,45.048187,1824
7.680124,45.047394,8559
7.679283,45.047623,225
7.679797,45.054741,1407
7.678283,45.055904,2271
7.680608,45.055962,1711
7.678753,45.054993,591
7.679438,45.056774,5276
7.677631,45.055725,4804
7.679698,45.055115,5118
7.68053,45.05537,8768
7.679646,45.056583,831
7.680473,45.055447,808
7.678833,45.05513,1793
7.678437,45.055889,591
7.678336,45.05579,616
7.680135,45.063915,119
7.680091,45.064178,367
7.679115,45.063477,33
7.677671,45.064793,2692
7.67863,45.064125,415
7.68068,45.063133,139
7.677907,45.062717,246
7.68037,45.063095,263
7.679876,45.063114,208
7.680737,45.062832,305
7.680051,45.063835,125
7.679333,45.083076,6018
7.679382,45.082752,2990
7.678947,45.083984,265
7.679272,45.084728,2590
7.679958,45.083172,982
7.678226,45.084782,405
7.678009,45.083916,162
7.678144,45.084236,403
7.679578,45.083035,6996
7.678105,45.084038,435
7.67968,45.082745,499
7.68083,45.094536,455
7.677897,45.095036,135
7.678877,45.094364,4415
7.678152,45.094658,565
7.679895,45.093567,11070
7.679832,45.093948,397
7.679499,45.094532,511
7.679619,45.093494,6907
7.679122,45.093735,915
7.680684,45.095036,3778
7.678249,45.094704,61
7.6787,45.093075,41
7.678573,45.093136,644
7.678152,45.094921,207
7.678994,45.095295,1786
7.680426,45.095196,440
7.680977,45.095119,11672
7.68003,45.096218,2848
7.67973,45.096016,2506
7.680995,45.095818,11451
7.678509,45.096001,1475
7.678352,45.09586,1684
7.67882,45.095482,6769
7.679061,45.095715,1630
7.680611,45.096466,205
7.68432,45.056759,1331
7.683373,45.055183,180
7.68303,45.056252,2855
7.683313,45.055363,435
7.683693,45.05513,373
7.683878,45.056831,856
7.682939,45.055149,2338
7.681393,45.055195,588
7.682428,45.057022,24
7.683252,45.05695,12808
7.682115,45.055534,584
7.684224,45.056404,6803
7.682369,45.055702,528
7.683269,45.058369,526
7.683955,45.057308,14309
7.681173,45.059345,4684
7.68312,45.058002,28
7.682668,45.057716,1162
7.684371,45.057735,2260
7.68145,45.059563,4938
7.684277,45.059364,90
7.683538,45.057461,73
7.681254,45.058968,1475
7.682979,45.059193,13934
7.681468,45.066067,567
7.682682,45.066967,274
7.68128,45.065735,27307
7.681555,45.065819,148
7.681723,45.064808,248
7.681413,45.065704,179
7.681252,45.065544,47
7.683685,45.066555,119
7.68136,45.065865,192
7.681862,45.065807,31
7.68187,45.065529,677
7.683883,45.081104,4158
7.682618,45.081242,553
7.681879,45.082047,1337
7.681551,45.081543,257
7.68165,45.081604,13022
7.681218,45.080845,493
7.684011,45.080647,2119
7.682062,45.082066,4163
7.681744,45.081654,1165
7.681931,45.0821,518
7.681375,45.081696,80
7.684245,45.09079,64
7.68261,45.090889,579
7.682488,45.091331,455
7.682515,45.090092,189
7.681499,45.090462,84
7.682052,45.090546,575
7.681733,45.091843,567
7.681486,45.090443,228
7.68309,45.092232,539
7.682142,45.091328,565
7.681087,45.0905,547
7.686478,45.064579,154
7.686329,45.064106,235
7.686025,45.062901,234
7.686569,45.063534,7412
7.68714,45.064121,47
7.686021,45.063046,1500
7.685262,45.062744,4824
7.686101,45.064255,118
7.685483,45.063316,152
7.686352,45.064175,80
7.685084,45.064766,6184
7.68595,45.063267,458
7.6877,45.067432,2838
7.685273,45.068649,271
7.684738,45.067352,2019
7.687185,45.067928,321
7.687335,45.068359,3820
7.687637,45.06826,215
7.686553,45.067974,257
7.687647,45.068264,423
7.686277,45.067924,397
7.687413,45.068123,4596
7.687475,45.068489,871
7.690303,45.06049,5334
7.690878,45.061356,2734
7.689346,45.060646,77
7.68851,45.062035,1225
7.688186,45.060432,184
7.690191,45.061821,214
7.690896,45.060616,21022
7.689236,45.06168,358
7.690435,45.059971,1030
7.690391,45.061813,2827
7.688191,45.062111,104
7.688222,45.06205,351
7.69246,45.070244,406
7.693891,45.07119,2763
7.692513,45.070637,357
7.6937,45.071743,4194
7.694633,45.071625,438
7.693007,45.071049,384
7.694001,45.070889,2493
7.694615,45.070801,302
7.692212,45.071774,764
7.693317,45.071957,304
7.693174,45.070808,440
7.694355,45.070503,272
7.693386,45.070324,488
7.692663,45.074532,576
7.692083,45.072586,198
7.694598,45.073223,550
7.69173,45.07312,9988
7.692227,45.072929,4293
7.691702,45.0746,7723
7.693935,45.072578,2593
7.692307,45.074821,5494
7.691402,45.07275,36
7.693666,45.072517,5823
7.694262,45.073364,3437
7.69251,45.074501,592
7.692486,45.072975,249
7.692564,45.073872,335
7.693271,45.073124,460
7.696161,44.994938,420
7.69565,44.996212,573
7.695634,44.996124,547
7.694949,44.996567,265
7.696338,44.995731,296
7.695497,44.996132,410
7.695311,44.996487,561
7.696025,44.995033,438
7.695618,44.996269,314
7.695219,44.996616,117
7.695141,44.996319,644
7.6949,44.996548,229
7.696094,45.057011,26
7.695428,45.05698,26
7.697543,45.054722,2169
7.695039,45.055607,341
7.695367,45.056595,65
7.696062,45.05497,640
7.696133,45.055019,11144
7.695402,45.056938,891
7.696937,45.056229,423
7.695088,45.056179,71
7.696583,45.056435,115
7.694918,45.069077,480
7.696377,45.068092,11363
7.697152,45.06879,319
7.695642,45.067703,4184
7.697144,45.068993,2608
7.697206,45.068871,2691
7.697819,45.069439,4196
7.696202,45.069832,334
7.69652,45.069473,509
7.695344,45.069721,1517
7.696046,45.069016,431
7.697855,45.069481,7916
7.697919,45.067444,3119
7.695944,45.068169,26
7.695566,45.077278,4400
7.695062,45.075058,86
7.697114,45.07563,1418
7.695193,45.076874,367
7.696373,45.07703,6411
7.6963,45.075798,558
7.697107,45.076683,5712
7.696197,45.075394,11528
7.69615,45.076069,530
7.697671,45.076561,2080
7.697686,45.077351,208
7.697886,45.076046,55
7.697664,45.076889,531
7.695062,45.076664,2820
7.697711,45.077198,9003
7.695896,45.074921,334
7.700701,45.077267,3968
7.700135,45.075359,592
7.699069,45.075996,670
7.700387,45.075264,580
7.701365,45.075729,573
7.698683,45.076096,5696
7.699327,45.075603,414
7.700735,45.075371,354
7.701059,45.076107,474
7.699562,45.075069,530
7.698612,45.076122,208
7.69866,45.076134,20347
7.700745,45.076576,446
7.700515,45.09597,1207
7.70007,45.095497,9741
7.700977,45.096336,699
7.700511,45.096775,53
7.699079,45.096169,522
7.701166,45.09634,503
7.699283,45.095715,2529
7.699938,45.09684,293
7.70072,45.096653,520
7.699252,45.09668,48
7.700459,45.096821,504
7.700907,45.0966,797
7.699397,45.096973,61
7.698271,45.098797,379
7.699573,45.099026,815
7.700355,45.099167,31
7.699815,45.098831,524
7.698514,45.099018,565
7.701452,45.097973,481
7.699967,45.098911,1245
7.701039,45.09824,1399
7.6987,45.099827,645
7.700706,45.098793,32383
7.699638,45.097607,2727
7.700507,45.09943,243
7.699352,45.103333,1353
7.698938,45.103233,927
7.698816,45.105011,2637
7.701396,45.104465,727
7.699206,45.104153,2660
7.699366,45.104019,47
7.700183,45.103127,714
7.700302,45.103992,3100
7.699296,45.104786,886
7.698624,45.10289,642
7.698295,45.103931,1504
7.702893,45.069038,4423
7.701845,45.068966,2592
7.704082,45.068821,434
7.701907,45.067539,49
7.704662,45.069012,959
7.704495,45.068863,190
7.704784,45.068039,2132
7.703046,45.06971,10137
7.702633,45.067715,13121
7.701762,45.067921,524
7.704121,45.068409,2759
7.701726,45.068909,2875
7.702448,45.069561,8276
7.703833,45.071651,189
7.701807,45.072292,599
7.703163,45.070927,8136
7.704888,45.070301,482
7.70347,45.071339,3975
7.704895,45.071579,513
7.702561,45.071896,428
7.702346,45.071209,332
7.70294,45.071472,237
7.703522,45.070808,5069
7.702403,45.071999,355
7.703457,45.070717,1617
7.704706,45.104324,314
7.70246,45.102974,56
7.703832,45.103874,595
7.703709,45.104919,698
7.703705,45.103844,717
7.70436,45.104458,248
7.703822,45.10371,17893
7.703667,45.103756,519
7.703693,45.103809,239
7.702022,45.104027,555
7.703995,45.103817,461
7.702378,45.104042,560
7.701895,45.104324,43
7.703729,45.103725,559
7.707353,45.070438,501
7.705075,45.071526,491
7.708062,45.070362,5755
7.70796,45.072048,614
7.705039,45.070385,4053
7.705445,45.070305,17256
7.706703,45.071587,351
7.706491,45.069973,788
7.707836,45.070736,213
7.708076,45.072292,515
7.705482,45.070335,539
7.707677,45.071487,468
7.707667,45.071033,3017
7.710461,45.072117,2008
7.711597,45.071758,2752
7.710331,45.071358,539
7.709411,45.072258,1313
7.711719,45.070591,442
7.709321,45.069996,383
7.710262,45.069984,231
7.711323,45.071972,1272
7.708415,45.070854,11382
7.711611,45.071999,2769
7.710861,45.070618,839
7.709418,45.071968,9704
7.709345,45.070431,619
7.710643,45.072205,4899
7.713616,45.065247,142
7.713938,45.065727,438
7.714268,45.064846,368
7.712248,45.065762,204
7.714527,45.064941,2030
7.712162,45.065937,139
7.713881,45.065025,554
7.712077,45.065804,762
7.713944,45.064896,2542
7.715062,45.066917,3509
7.714869,45.065617,2384
7.712872,45.070938,558
7.71409,45.070072,818
7.711855,45.071335,551
7.712543,45.070087,222
7.711888,45.07122,2438
7.714025,45.070595,550
7.713147,45.071728,29
7.712582,45.070663,4006
7.711887,45.070995,19996
7.715127,45.070549,1324
7.71224,45.070656,2488
7.71174,45.070839,1575
7.715065,45.071583,3938
7.71489,45.072109,180
7.71241,45.07082,23031
7.711727,45.071194,255
7.71194,45.074738,278
7.714602,45.072506,150
7.712524,45.073055,1101
7.712623,45.074577,561
7.714615,45.072529,321
7.712298,45.074577,640
7.714908,45.074532,750
7.713262,45.073219,10049
7.711851,45.073189,518
7.713884,45.074261,539
7.715035,45.074402,269
7.713239,45.073521,634
7.724329,45.074146,294
7.724467,45.073788,199
7.7223,45.072414,641
7.723277,45.074379,217
7.724808,45.074429,222
7.723844,45.072872,4261
7.723558,45.072426,6716
7.723738,45.074551,451
7.725317,45.074085,9951
7.724053,45.074375,303
7.725347,45.073368,51
7.725315,45.076881,2620
7.725033,45.07695,605
7.725209,45.075066,14251
7.724879,45.075478,999
7.72491,45.075535,289
7.722876,45.075485,4056
7.72508,45.076885,4318
7.722405,45.074986,2888
7.723779,45.076347,3997
7.725107,45.07502,1362
7.723544,45.0756,4757
7.723581,45.075035,64
7.733417,45.07938,71
7.73356,45.079578,21
7.732391,45.079899,258
7.732953,45.079906,529
7.732858,45.078831,443
7.732927,45.077713,250
7.733109,45.079533,10001
7.733708,45.079617,34
7.732841,45.078556,641
7.732568,45.077885,2588
7.733267,45.079372,453
